date,baseline_value,selection1_value,selection2_value,adx,regime
2022-12-26 09:00:00,971962.8731401393,1490186.2413818033,1019816.6914301252,34.160676902354254,bear
2022-12-27 09:00:00,971962.8731401393,1490186.2413818033,1019816.6914301252,35.44782523743747,bear
2022-12-28 09:00:00,971962.8731401393,1490186.2413818033,1019816.6914301252,36.91628544139501,bear
2022-12-29 09:00:00,971962.8731401393,1490186.2413818033,1019816.6914301252,38.394539032895764,bear
2022-12-30 09:00:00,971962.8731401393,1490186.2413818033,1019816.6914301252,39.991859834387526,bear
2022-12-31 09:00:00,971962.8731401393,1490186.2413818033,1019816.6914301252,41.400580850291355,bear
2023-01-01 09:00:00,971962.8731401393,1490186.2413818033,1019816.6914301252,42.70867893645587,bear
2023-01-02 09:00:00,971962.8731401393,1490186.2413818033,1019816.6914301252,42.87335363399319,bear
2023-01-03 09:00:00,971962.8731401393,1490186.2413818033,1019816.6914301252,42.802554219073215,bear
2023-01-04 09:00:00,971962.8731401393,1490186.2413818033,1019816.6914301252,41.58558992341037,bear
2023-01-05 09:00:00,971962.8731401393,1490186.2413818033,1019816.6914301252,40.45555164888678,bear
2023-01-06 09:00:00,971962.8731401393,1490186.2413818033,1019816.6914301252,39.697558895707715,bear
2023-01-07 09:00:00,971962.8731401393,1490186.2413818033,1019816.6914301252,38.99370848205244,bear
2023-01-08 09:00:00,971962.8731401393,1490186.2413818033,1019816.6914301252,37.57491757947924,bear
2023-01-09 09:00:00,971962.8731401393,1490186.2413818033,1019816.6914301252,35.909392980499824,bear
2023-01-10 09:00:00,971962.8731401393,1490186.2413818033,1019816.6914301252,33.89482811665973,bear
2023-01-11 09:00:00,971962.8731401393,1490186.2413818033,1019816.6914301252,32.64368738938348,bear
2023-01-12 09:00:00,971962.8731401393,1490186.2413818033,1019816.6914301252,33.77406375106013,bull
2023-01-13 09:00:00,971962.8731401393,1490186.2413818033,1019816.6914301252,35.66436985071589,bull
2023-01-14 09:00:00,971501.1907753977,1489478.402917147,1019332.2785016958,38.106321122515986,bull
2023-01-15 09:00:00,962251.8989549561,1473292.3236793443,1009627.6051617353,40.37384730345362,bull
2023-01-16 09:00:00,969925.0672352776,1480512.8675908917,1017678.5557738128,42.7245082927359,bull
2023-01-17 09:00:00,964741.7348116889,1488103.1122260585,1012240.0261047431,44.937063234859636,bull
2023-01-18 09:00:00,903951.4987017278,1396951.7709968386,948456.8311143538,45.7988691493879,bull
2023-01-19 09:00:00,923075.749208566,1429488.3187858588,968522.6488702884,46.59911749858756,bull
2023-01-20 09:00:00,982085.9538194203,1522946.2421420843,1030438.1739277763,48.240579660586725,bull
2023-01-21 09:00:00,969507.0743532922,1507863.641785576,1017239.9833450424,50.05820021805451,bull
2023-01-22 09:00:00,980373.6739465253,1533835.3941068891,1028641.5913184668,51.74599073569448,bull
2023-01-23 09:00:00,1001483.2367170863,1589000.685871182,1050790.466606943,53.37184826448394,bull
2023-01-24 09:00:00,963702.6473687524,1531917.974280402,1011149.7800187602,54.4297981343826,bull
2023-01-25 09:00:00,988210.0810878461,1564839.034639556,1036863.8177269121,55.63475358513984,bull
2023-01-26 09:00:00,1000747.5896973134,1577908.6188063032,1050018.6005917923,56.75364078941015,bull
2023-01-27 09:00:00,1008201.742625793,1595211.4139467692,1057839.7528055357,57.891246723792854,bull
2023-01-28 09:00:00,1000164.277051325,1573108.448307205,1049406.5690120475,58.94759509143045,bull
2023-01-29 09:00:00,1016328.764056242,1604132.9439630846,1066366.9016662794,60.22045685366632,bull
