date,baseline_value,selection1_value,dynamic_topk_value,adx,regime
2022-12-06 09:00:00,971962.8731401393,1490186.2413818033,1486442.329558958,40.90597733882038,bear
2022-12-07 09:00:00,971962.8731401393,1490186.2413818033,1486442.329558958,40.2608981760244,bear
2022-12-08 09:00:00,971962.8731401393,1490186.2413818033,1486442.329558958,39.36661843674728,bear
2022-12-09 09:00:00,971962.8731401393,1490186.2413818033,1486442.329558958,38.53621582181559,bear
2022-12-10 09:00:00,971962.8731401393,1490186.2413818033,1486442.329558958,37.76512767947502,bear
2022-12-11 09:00:00,971962.8731401393,1490186.2413818033,1486442.329558958,37.165309518960406,bear
2022-12-12 09:00:00,971962.8731401393,1490186.2413818033,1486442.329558958,37.10957010202122,bear
2022-12-13 09:00:00,971962.8731401393,1490186.2413818033,1486442.329558958,34.91852826898054,bear
2022-12-14 09:00:00,971962.8731401393,1490186.2413818033,1486442.329558958,32.73237221263119,bear
2022-12-15 09:00:00,971962.8731401393,1490186.2413818033,1486442.329558958,30.676994560457256,bear
2022-12-16 09:00:00,971962.8731401393,1490186.2413818033,1486442.329558958,30.08629717407994,bear
2022-12-17 09:00:00,971962.8731401393,1490186.2413818033,1486442.329558958,29.722048155631025,bear
2022-12-18 09:00:00,971962.8731401393,1490186.2413818033,1486442.329558958,29.38381692423745,bear
2022-12-19 09:00:00,971962.8731401393,1490186.2413818033,1486442.329558958,29.89471129285781,bear
2022-12-20 09:00:00,971962.8731401393,1490186.2413818033,1486442.329558958,30.369113206548565,bear
2022-12-21 09:00:00,971962.8731401393,1490186.2413818033,1486442.329558958,30.80962926923714,bear
2022-12-22 09:00:00,971962.8731401393,1490186.2413818033,1486442.329558958,31.515538535309556,bear
2022-12-23 09:00:00,971962.8731401393,1490186.2413818033,1486442.329558958,32.10552719487289,bear
2022-12-24 09:00:00,971962.8731401393,1490186.2413818033,1486442.329558958,32.65337380730039,bear
2022-12-25 09:00:00,971962.8731401393,1490186.2413818033,1486442.329558958,33.29139883378022,bear
2022-12-26 09:00:00,971962.8731401393,1490186.2413818033,1486442.329558958,34.160676902354254,bear
2022-12-27 09:00:00,971962.8731401393,1490186.2413818033,1486442.329558958,35.44782523743747,bear
2022-12-28 09:00:00,971962.8731401393,1490186.2413818033,1486442.329558958,36.91628544139501,bear
2022-12-29 09:00:00,971962.8731401393,1490186.2413818033,1486442.329558958,38.394539032895764,bear
2022-12-30 09:00:00,971962.8731401393,1490186.2413818033,1486442.329558958,39.991859834387526,bear
2022-12-31 09:00:00,971962.8731401393,1490186.2413818033,1486442.329558958,41.400580850291355,bear
2023-01-01 09:00:00,971962.8731401393,1490186.2413818033,1486442.329558958,42.70867893645587,bear
2023-01-02 09:00:00,971962.8731401393,1490186.2413818033,1486442.329558958,42.87335363399319,bear
2023-01-03 09:00:00,971962.8731401393,1490186.2413818033,1486442.329558958,42.802554219073215,bear
2023-01-04 09:00:00,971962.8731401393,1490186.2413818033,1486442.329558958,41.58558992341037,bear
2023-01-05 09:00:00,971962.8731401393,1490186.2413818033,1486442.329558958,40.45555164888678,bear
2023-01-06 09:00:00,971962.8731401393,1490186.2413818033,1486442.329558958,39.697558895707715,bear
2023-01-07 09:00:00,971962.8731401393,1490186.2413818033,1486442.329558958,38.99370848205244,bear
2023-01-08 09:00:00,971962.8731401393,1490186.2413818033,1486442.329558958,37.57491757947924,bear
2023-01-09 09:00:00,971962.8731401393,1490186.2413818033,1486442.329558958,35.909392980499824,bear
2023-01-10 09:00:00,971962.8731401393,1490186.2413818033,1486442.329558958,33.89482811665973,bear
2023-01-11 09:00:00,971962.8731401393,1490186.2413818033,1486442.329558958,32.64368738938348,bear
2023-01-12 09:00:00,971962.8731401393,1490186.2413818033,1486442.329558958,33.77406375106013,bull
2023-01-13 09:00:00,971962.8731401393,1490186.2413818033,1486442.329558958,35.66436985071589,bull
2023-01-14 09:00:00,971501.1907753977,1489478.402917147,1485736.2694524177,38.106321122515986,bull
2023-01-15 09:00:00,962251.8989549561,1473292.3236793443,1471591.1418346001,40.37384730345362,bull
2023-01-16 09:00:00,969925.0672352776,1480512.8675908917,1483325.8720891112,42.7245082927359,bull
2023-01-17 09:00:00,964741.7348116889,1488103.1122260585,1475398.8977822573,44.937063234859636,bull
2023-01-18 09:00:00,903951.4987017278,1396951.7709968386,1382431.1696160587,45.7988691493879,bull
2023-01-19 09:00:00,923075.749208566,1429488.3187858588,1411678.2697471716,46.59911749858756,bull
2023-01-20 09:00:00,982085.9538194203,1522946.2421420843,1501923.7600158746,48.240579660586725,bull
2023-01-21 09:00:00,969507.0743532922,1507863.641785576,1482686.6271854143,50.05820021805451,bull
2023-01-22 09:00:00,980373.6739465253,1533835.3941068891,1499305.136040146,51.74599073569448,bull
2023-01-23 09:00:00,1001483.2367170863,1589000.685871182,1531588.4140621445,53.37184826448394,bull
2023-01-24 09:00:00,963702.6473687524,1531917.974280402,1473809.8005008933,54.4297981343826,bull
2023-01-25 09:00:00,988210.0810878461,1564839.034639556,1511289.5107610496,55.63475358513984,bull
2023-01-26 09:00:00,1000747.5896973134,1577908.6188063032,1530463.3743100895,56.75364078941015,bull
2023-01-27 09:00:00,1008201.742625793,1595211.4139467692,1541863.1599913072,57.891246723792854,bull
2023-01-28 09:00:00,1000164.277051325,1573108.448307205,1529571.3025732718,58.94759509143045,bull
2023-01-29 09:00:00,1016328.764056242,1604132.9439630846,1554291.9769773136,60.22045685366632,bull
2023-01-30 09:00:00,961214.6986507867,1498270.1946064045,1470004.930592428,59.92546433247951,bull
2023-01-31 09:00:00,971984.6129493979,1512728.1279442534,1486475.5766855837,59.65154270566389,bull
2023-02-01 09:00:00,1026928.687928085,1586971.741252653,1570502.6532990402,59.697003527946606,bull
2023-02-02 09:00:00,1035737.2519804451,1604291.0926029107,1583973.767095556,60.017883369165,bull
2023-02-03 09:00:00,1061466.5276403036,1641946.6449561275,1623322.064758558,59.787539325346195,bull
2023-02-04 09:00:00,1096237.837276438,1634976.316572063,1676498.5264585507,59.573648427514875,bull
2023-02-05 09:00:00,1070159.3550493373,1595655.213097713,1636616.1801835562,58.244964784531184,bull
2023-02-06 09:00:00,1052773.70023127,1588318.3786714778,1610027.94933356,56.65335040026073,bull
2023-02-07 09:00:00,1069650.8246459088,1638009.2594717424,1635838.4744311937,55.29298037392111,bull
2023-02-08 09:00:00,1069650.8246459088,1630136.9787635289,1635838.4744311937,53.861025571094615,bull
2023-02-09 09:00:00,1069650.8246459088,1571491.1291922724,1635838.4744311937,50.96649845006459,bull
2023-02-10 09:00:00,1069650.8246459088,1567634.2399862348,1635838.4744311937,47.91193009637782,bull
2023-02-11 09:00:00,1069650.8246459088,1579712.2468366444,1635838.4744311937,45.117639103421546,bull
2023-02-12 09:00:00,1069650.8246459088,1563749.2289789296,1635838.4744311937,42.690893759379904,bull
2023-02-13 09:00:00,1069650.8246459088,1538274.5683562555,1635838.4744311937,40.003859044259855,bull
2023-02-14 09:00:00,1069650.8246459088,1584344.0033134944,1635838.4744311937,38.234906263532956,bull
2023-02-15 09:00:00,1069142.740504202,1651008.321494918,1635061.4511558388,38.91955471106401,bull
2023-02-16 09:00:00,1048157.9890274759,1715400.8770806526,1602969.049550512,40.10161408876601,bull
2023-02-17 09:00:00,1098669.085528507,1894780.1390694845,1680216.6832065198,41.00072017377274,bull
2023-02-18 09:00:00,1097068.480574166,1848785.4565082456,1677768.845925094,41.83560439556412,bull
2023-02-19 09:00:00,1086255.324256694,1842429.6201157854,1661232.0689446102,42.803639174631776,bull
2023-02-20 09:00:00,1095505.0755392732,1875043.9723605246,1675377.8992270965,42.985832503556125,bull
2023-02-21 09:00:00,1080086.2702324747,1872028.252788769,1651797.6108101034,43.43938214671341,bull
2023-02-22 09:00:00,1077896.523358541,1857706.9553216714,1648448.7869667413,42.83922491855288,bull
2023-02-23 09:00:00,1065745.3964471377,1834058.7390296634,1629865.8247033793,42.39593422414215,bull
2023-02-24 09:00:00,1031469.1041365553,1784838.9782750471,1577446.4029345396,41.337094000274206,bull
2023-02-25 09:00:00,1021485.7180266769,1779849.2825494842,1562178.6101863342,39.936294164633246,bull
2023-02-26 09:00:00,1030490.3407924497,1784383.9483053512,1575949.5605082451,39.00351958335131,bull
2023-02-27 09:00:00,1017974.3515553862,1762642.6125112243,1556808.6069673242,38.385307683981274,bull
2023-02-28 09:00:00,1007298.5306288293,1693982.3937980542,1540481.859756541,37.81125377742357,bull
2023-03-01 09:00:00,1026870.8689941837,1728312.5031546392,1570414.229642977,37.54417944651927,bull
2023-03-02 09:00:00,1021977.7844028451,1710096.526761349,1562931.1371713679,37.286239837607695,bull
